Time,1.Temperature(C),1.Wind(m/s),2.Temperature(C),2.Wind(m/s),3.Temperature(C),3.Wind(m/s),4.Temperature(C),4.Wind(m/s),5.Temperature(C),5.Wind(m/s),6.Temperature(C),6.Wind(m/s),7.Temperature(C),7.Wind(m/s),8.Temperature(C),8.Wind(m/s),8.Pressure(Pa),9.Temperature(C),9.Wind(m/s),9.Pressure(Pa)
1756113862000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1756113867000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1756113872000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1756113877000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1756113882000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1756113887000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1756113892000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1756113897000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1756113902000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1756113907000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1756113913000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1756113918000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1756113923000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1756113928000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1756113933000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1756113938000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1756113943000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1756113948000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1756113953000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1756113958000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1756113963000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1756113968000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1756113973000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1756113978000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1756113983000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1756113988000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1756113994000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1756113999000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1756114004000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1756114009000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1756114014000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1756114019000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1756114024000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1756114029000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1756114034000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1756114039000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1756114044000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1756114049000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1756114054000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1756114059000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1756114064000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1756114070000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1756114075000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1756114080000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1756114085000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1756114090000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1756114094000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1756114099000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1756114104000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1756114109000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1756114114000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1756114119000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1756114125000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1756114130000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1756114135000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1756114140000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1756114145000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1756114150000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1756114156000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1756114160000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1756114165000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1756114170000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1756114175000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1756114180000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1756114185000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1756114191000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1756114196000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1756114201000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1756114206000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1756114211000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1756114216000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1756114221000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1756114226000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1756114231000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1756114236000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1756114241000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1756114246000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1756114251000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1756114256000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1756114261000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1756114266000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1756114271000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1756114276000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1756114282000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1756114287000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1756114292000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1756114297000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1756114302000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1756114307000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1756114312000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1756114317000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1756114322000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1756114327000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1756114332000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1756114337000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1756114342000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1756114347000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1756114352000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1756114357000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1756114362000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1756114367000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1756114372000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1756114377000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1756114382000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1756114387000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1756114392000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1756114397000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1756114404000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1756114408000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1756114413000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1756114418000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1756114423000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1756114428000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1756114433000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1756114438000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1756114443000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1756114448000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1756114453000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1756114458000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1756114463000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1756114469000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1756114474000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1756114479000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1756114484000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1756114489000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1756114494000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1756114499000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1756114504000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1756114509000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1756114514000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1756114519000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1756114524000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1756114529000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1756114534000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1756114539000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1756114544000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1756114549000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1756114554000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1756114559000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1756114564000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1756114569000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1756114574000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1756114579000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1756114584000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1756114590000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1756114595000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1756114600000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1756114605000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1756114610000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1756114615000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1756114620000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1756114625000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1756114630000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1756114635000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1756114640000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1756114645000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1756114651000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1756114656000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1756114661000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1756114666000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1756114671000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1756114676000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1756114681000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1756114686000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1756114691000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1756114696000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1756114701000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1756114706000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1756114712000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1756114717000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1756114722000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1756114727000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1756114732000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1756114737000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1756114742000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1756114747000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1756114752000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1756114757000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1756114762000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1756114767000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1756114772000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1756114777000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1756114782000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1756114787000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1756114792000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1756114797000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1756114802000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1756114807000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1756114812000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1756114817000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1756114822000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1756114827000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1756114833000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1756114838000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1756114843000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1756114848000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1756114853000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1756114858000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1756114863000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1756114868000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1756114873000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1756114878000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1756114883000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1756114888000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1756114893000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1756114898000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1756114903000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1756114908000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1756114913000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1756114918000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1756114923000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1756114928000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1756114933000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1756114938000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1756114943000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1756114948000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1756114954000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1756114959000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1756114964000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1756114969000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1756114974000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1756114979000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1756114984000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1756114989000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1756114994000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1756114999000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1756115004000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1756115009000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1756115014000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1756115019000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1756115024000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1756115029000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1756115034000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1756115039000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1756115044000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1756115049000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1756115054000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1756115059000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1756115064000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1756115070000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1756115075000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1756115080000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1756115085000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1756115090000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1756115095000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1756115100000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1756115105000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1756115110000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1756115115000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1756115120000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1756115125000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1756115131000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1756115136000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1756115141000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1756115146000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1756115151000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1756115156000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1756115161000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1756115166000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1756115171000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1756115176000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1756115181000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1756115186000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1756115192000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1756115197000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1756115202000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1756115207000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1756115212000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1756115217000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1756115222000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1756115227000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1756115232000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1756115237000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1756115242000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1756115247000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1756115252000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1756115257000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1756115262000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1756115267000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1756115272000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1756115277000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1756115282000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1756115287000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1756115292000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1756115298000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1756115303000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1756115308000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1756115312000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1756115317000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1756115322000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1756115327000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1756115332000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1756115337000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1756115342000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1756115347000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1756115353000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1756115358000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1756115363000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1756115368000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1756115373000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
